C,alpha,z,k,Precision,Recall,F-Score,Support
1.0,2.8000000000000003,9.8,9.0,0.65,0.64,0.64,300.0
1.0,2.8000000000000003,9.9,9.0,0.7,0.7,0.7,300.0
1.0,2.9000000000000004,0.0,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,0.1,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,0.2,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,0.30000000000000004,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,0.4,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,0.5,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,0.6000000000000001,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,0.7000000000000001,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,0.8,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,0.9,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,1.0,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,1.1,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,1.2000000000000002,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,1.3,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,1.4000000000000001,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,1.5,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,1.6,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,1.7000000000000002,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,1.8,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,1.9000000000000001,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,2.0,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,2.1,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,2.2,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,2.3000000000000003,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,2.4000000000000004,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,2.5,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,2.6,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,2.7,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,2.8000000000000003,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,2.9000000000000004,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,3.0,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,3.1,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,3.2,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,3.3000000000000003,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,3.4000000000000004,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,3.5,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,3.6,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,3.7,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,3.8000000000000003,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,3.9000000000000004,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,4.0,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,4.1000000000000005,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,4.2,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,4.3,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,4.4,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,4.5,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,4.6000000000000005,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,4.7,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,4.800000000000001,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,4.9,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,5.0,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,5.1000000000000005,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,5.2,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,5.300000000000001,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,5.4,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,5.5,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,5.6000000000000005,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,5.7,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,5.800000000000001,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,5.9,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,6.0,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,6.1000000000000005,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,6.2,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,6.300000000000001,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,6.4,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,6.5,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,6.6000000000000005,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,6.7,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,6.800000000000001,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,6.9,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,7.0,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,7.1000000000000005,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,7.2,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,7.300000000000001,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,7.4,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,7.5,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,7.6000000000000005,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,7.7,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,7.800000000000001,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,7.9,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,8.0,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,8.1,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,8.200000000000001,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,8.3,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,8.4,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,8.5,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,8.6,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,8.700000000000001,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,8.8,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,8.9,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,9.0,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,9.1,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,9.200000000000001,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,9.3,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,9.4,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,9.5,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,9.600000000000001,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,9.700000000000001,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,9.8,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,9.9,0.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,0.0,1.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,0.1,1.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,0.2,1.0,0.79,0.79,0.79,300.0
1.0,2.9000000000000004,0.30000000000000004,1.0,0.84,0.83,0.83,300.0
1.0,2.9000000000000004,0.4,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,0.5,1.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,0.6000000000000001,1.0,0.86,0.86,0.86,300.0
1.0,2.9000000000000004,0.7000000000000001,1.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,0.8,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,0.9,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,1.0,1.0,0.83,0.83,0.83,300.0
1.0,2.9000000000000004,1.1,1.0,0.81,0.81,0.81,300.0
1.0,2.9000000000000004,1.2000000000000002,1.0,0.76,0.76,0.76,300.0
1.0,2.9000000000000004,1.3,1.0,0.72,0.72,0.72,300.0
1.0,2.9000000000000004,1.4000000000000001,1.0,0.75,0.75,0.75,300.0
1.0,2.9000000000000004,1.5,1.0,0.8,0.8,0.8,300.0
1.0,2.9000000000000004,1.6,1.0,0.83,0.83,0.83,300.0
1.0,2.9000000000000004,1.7000000000000002,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,1.8,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,1.9000000000000001,1.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,2.0,1.0,0.86,0.86,0.86,300.0
1.0,2.9000000000000004,2.1,1.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,2.2,1.0,0.85,0.84,0.84,300.0
1.0,2.9000000000000004,2.3000000000000003,1.0,0.85,0.84,0.84,300.0
1.0,2.9000000000000004,2.4000000000000004,1.0,0.82,0.82,0.82,300.0
1.0,2.9000000000000004,2.5,1.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,2.6,1.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,2.7,1.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,2.8000000000000003,1.0,0.78,0.78,0.78,300.0
1.0,2.9000000000000004,2.9000000000000004,1.0,0.83,0.82,0.82,300.0
1.0,2.9000000000000004,3.0,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,3.1,1.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,3.2,1.0,0.86,0.86,0.86,300.0
1.0,2.9000000000000004,3.3000000000000003,1.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,3.4000000000000004,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,3.5,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,3.6,1.0,0.83,0.83,0.83,300.0
1.0,2.9000000000000004,3.7,1.0,0.82,0.82,0.82,300.0
1.0,2.9000000000000004,3.8000000000000003,1.0,0.76,0.76,0.76,300.0
1.0,2.9000000000000004,3.9000000000000004,1.0,0.72,0.72,0.72,300.0
1.0,2.9000000000000004,4.0,1.0,0.74,0.74,0.74,300.0
1.0,2.9000000000000004,4.1000000000000005,1.0,0.8,0.8,0.8,300.0
1.0,2.9000000000000004,4.2,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,4.3,1.0,0.83,0.83,0.83,300.0
1.0,2.9000000000000004,4.4,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,4.5,1.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,4.6000000000000005,1.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,4.7,1.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,4.800000000000001,1.0,0.85,0.84,0.84,300.0
1.0,2.9000000000000004,4.9,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,5.0,1.0,0.83,0.83,0.83,300.0
1.0,2.9000000000000004,5.1000000000000005,1.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,5.2,1.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,5.300000000000001,1.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,5.4,1.0,0.81,0.78,0.78,300.0
1.0,2.9000000000000004,5.5,1.0,0.83,0.82,0.82,300.0
1.0,2.9000000000000004,5.6000000000000005,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,5.7,1.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,5.800000000000001,1.0,0.86,0.86,0.86,300.0
1.0,2.9000000000000004,5.9,1.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,6.0,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,6.1000000000000005,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,6.2,1.0,0.83,0.83,0.83,300.0
1.0,2.9000000000000004,6.300000000000001,1.0,0.82,0.82,0.82,300.0
1.0,2.9000000000000004,6.4,1.0,0.77,0.77,0.77,300.0
1.0,2.9000000000000004,6.5,1.0,0.72,0.72,0.72,300.0
1.0,2.9000000000000004,6.6000000000000005,1.0,0.75,0.75,0.75,300.0
1.0,2.9000000000000004,6.7,1.0,0.8,0.8,0.8,300.0
1.0,2.9000000000000004,6.800000000000001,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,6.9,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,7.0,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,7.1000000000000005,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,7.2,1.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,7.300000000000001,1.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,7.4,1.0,0.85,0.84,0.84,300.0
1.0,2.9000000000000004,7.5,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,7.6000000000000005,1.0,0.82,0.82,0.82,300.0
1.0,2.9000000000000004,7.7,1.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,7.800000000000001,1.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,7.9,1.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,8.0,1.0,0.79,0.71,0.7,300.0
1.0,2.9000000000000004,8.1,1.0,0.84,0.83,0.83,300.0
1.0,2.9000000000000004,8.200000000000001,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,8.3,1.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,8.4,1.0,0.86,0.86,0.86,300.0
1.0,2.9000000000000004,8.5,1.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,8.6,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,8.700000000000001,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,8.8,1.0,0.83,0.83,0.83,300.0
1.0,2.9000000000000004,8.9,1.0,0.82,0.82,0.82,300.0
1.0,2.9000000000000004,9.0,1.0,0.78,0.78,0.78,300.0
1.0,2.9000000000000004,9.1,1.0,0.72,0.72,0.72,300.0
1.0,2.9000000000000004,9.200000000000001,1.0,0.74,0.74,0.74,300.0
1.0,2.9000000000000004,9.3,1.0,0.8,0.8,0.8,300.0
1.0,2.9000000000000004,9.4,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,9.5,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,9.600000000000001,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,9.700000000000001,1.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,9.8,1.0,0.86,0.86,0.86,300.0
1.0,2.9000000000000004,9.9,1.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,0.0,2.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,0.1,2.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,0.2,2.0,0.85,0.84,0.84,300.0
1.0,2.9000000000000004,0.30000000000000004,2.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,0.4,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,0.5,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,0.6000000000000001,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,0.7000000000000001,2.0,0.86,0.86,0.86,300.0
1.0,2.9000000000000004,0.8,2.0,0.86,0.86,0.86,300.0
1.0,2.9000000000000004,0.9,2.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,1.0,2.0,0.8,0.8,0.8,300.0
1.0,2.9000000000000004,1.1,2.0,0.73,0.72,0.72,300.0
1.0,2.9000000000000004,1.2000000000000002,2.0,0.63,0.63,0.63,300.0
1.0,2.9000000000000004,1.3,2.0,0.64,0.64,0.64,300.0
1.0,2.9000000000000004,1.4000000000000001,2.0,0.62,0.62,0.62,300.0
1.0,2.9000000000000004,1.5,2.0,0.72,0.71,0.71,300.0
1.0,2.9000000000000004,1.6,2.0,0.8,0.8,0.8,300.0
1.0,2.9000000000000004,1.7000000000000002,2.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,1.8,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,1.9000000000000001,2.0,0.86,0.86,0.86,300.0
1.0,2.9000000000000004,2.0,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,2.1,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,2.2,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,2.3000000000000003,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,2.4000000000000004,2.0,0.85,0.84,0.84,300.0
1.0,2.9000000000000004,2.5,2.0,0.77,0.54,0.43,300.0
1.0,2.9000000000000004,2.6,2.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,2.7,2.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,2.8000000000000003,2.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,2.9000000000000004,2.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,3.0,2.0,0.86,0.86,0.86,300.0
1.0,2.9000000000000004,3.1,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,3.2,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,3.3000000000000003,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,3.4000000000000004,2.0,0.86,0.86,0.86,300.0
1.0,2.9000000000000004,3.5,2.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,3.6,2.0,0.81,0.81,0.81,300.0
1.0,2.9000000000000004,3.7,2.0,0.75,0.74,0.74,300.0
1.0,2.9000000000000004,3.8000000000000003,2.0,0.64,0.63,0.63,300.0
1.0,2.9000000000000004,3.9000000000000004,2.0,0.64,0.64,0.64,300.0
1.0,2.9000000000000004,4.0,2.0,0.62,0.62,0.62,300.0
1.0,2.9000000000000004,4.1000000000000005,2.0,0.71,0.7,0.7,300.0
1.0,2.9000000000000004,4.2,2.0,0.81,0.81,0.81,300.0
1.0,2.9000000000000004,4.3,2.0,0.83,0.83,0.83,300.0
1.0,2.9000000000000004,4.4,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,4.5,2.0,0.86,0.86,0.86,300.0
1.0,2.9000000000000004,4.6000000000000005,2.0,0.86,0.86,0.86,300.0
1.0,2.9000000000000004,4.7,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,4.800000000000001,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,4.9,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,5.0,2.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,5.1000000000000005,2.0,0.79,0.66,0.63,300.0
1.0,2.9000000000000004,5.2,2.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,5.300000000000001,2.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,5.4,2.0,0.84,0.83,0.83,300.0
1.0,2.9000000000000004,5.5,2.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,5.6000000000000005,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,5.7,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,5.800000000000001,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,5.9,2.0,0.86,0.86,0.86,300.0
1.0,2.9000000000000004,6.0,2.0,0.86,0.86,0.86,300.0
1.0,2.9000000000000004,6.1000000000000005,2.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,6.2,2.0,0.81,0.81,0.81,300.0
1.0,2.9000000000000004,6.300000000000001,2.0,0.76,0.75,0.75,300.0
1.0,2.9000000000000004,6.4,2.0,0.65,0.64,0.64,300.0
1.0,2.9000000000000004,6.5,2.0,0.63,0.63,0.63,300.0
1.0,2.9000000000000004,6.6000000000000005,2.0,0.61,0.61,0.61,300.0
1.0,2.9000000000000004,6.7,2.0,0.7,0.69,0.69,300.0
1.0,2.9000000000000004,6.800000000000001,2.0,0.8,0.8,0.8,300.0
1.0,2.9000000000000004,6.9,2.0,0.83,0.83,0.83,300.0
1.0,2.9000000000000004,7.0,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,7.1000000000000005,2.0,0.87,0.87,0.87,300.0
1.0,2.9000000000000004,7.2,2.0,0.86,0.86,0.86,300.0
1.0,2.9000000000000004,7.300000000000001,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,7.4,2.0,0.86,0.86,0.86,300.0
1.0,2.9000000000000004,7.5,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,7.6000000000000005,2.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,7.7,2.0,0.81,0.78,0.78,300.0
1.0,2.9000000000000004,7.800000000000001,2.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,7.9,2.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,8.0,2.0,0.83,0.83,0.83,300.0
1.0,2.9000000000000004,8.1,2.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,8.200000000000001,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,8.3,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,8.4,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,8.5,2.0,0.86,0.86,0.86,300.0
1.0,2.9000000000000004,8.6,2.0,0.86,0.86,0.86,300.0
1.0,2.9000000000000004,8.700000000000001,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,8.8,2.0,0.81,0.81,0.81,300.0
1.0,2.9000000000000004,8.9,2.0,0.77,0.76,0.76,300.0
1.0,2.9000000000000004,9.0,2.0,0.66,0.65,0.65,300.0
1.0,2.9000000000000004,9.1,2.0,0.63,0.63,0.63,300.0
1.0,2.9000000000000004,9.200000000000001,2.0,0.62,0.62,0.62,300.0
1.0,2.9000000000000004,9.3,2.0,0.68,0.67,0.67,300.0
1.0,2.9000000000000004,9.4,2.0,0.79,0.79,0.79,300.0
1.0,2.9000000000000004,9.5,2.0,0.82,0.82,0.82,300.0
1.0,2.9000000000000004,9.600000000000001,2.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,9.700000000000001,2.0,0.86,0.86,0.86,300.0
1.0,2.9000000000000004,9.8,2.0,0.86,0.86,0.86,300.0
1.0,2.9000000000000004,9.9,2.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,0.0,3.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,0.1,3.0,0.8,0.75,0.74,300.0
1.0,2.9000000000000004,0.2,3.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,0.30000000000000004,3.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,0.4,3.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,0.5,3.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,0.6000000000000001,3.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,0.7000000000000001,3.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,0.8,3.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,0.9,3.0,0.82,0.82,0.82,300.0
1.0,2.9000000000000004,1.0,3.0,0.77,0.77,0.77,300.0
1.0,2.9000000000000004,1.1,3.0,0.71,0.71,0.71,300.0
1.0,2.9000000000000004,1.2000000000000002,3.0,0.69,0.69,0.68,300.0
1.0,2.9000000000000004,1.3,3.0,0.55,0.55,0.55,300.0
1.0,2.9000000000000004,1.4000000000000001,3.0,0.67,0.67,0.67,300.0
1.0,2.9000000000000004,1.5,3.0,0.71,0.71,0.71,300.0
1.0,2.9000000000000004,1.6,3.0,0.77,0.77,0.77,300.0
1.0,2.9000000000000004,1.7000000000000002,3.0,0.81,0.81,0.81,300.0
1.0,2.9000000000000004,1.8,3.0,0.83,0.83,0.83,300.0
1.0,2.9000000000000004,1.9000000000000001,3.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,2.0,3.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,2.1,3.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,2.2,3.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,2.3000000000000003,3.0,0.86,0.86,0.86,300.0
1.0,2.9000000000000004,2.4000000000000004,3.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,2.5,3.0,0.79,0.79,0.79,300.0
1.0,2.9000000000000004,2.6,3.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,2.7,3.0,0.75,0.56,0.48,300.0
1.0,2.9000000000000004,2.8000000000000003,3.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,2.9000000000000004,3.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,3.0,3.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,3.1,3.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,3.2,3.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,3.3000000000000003,3.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,3.4000000000000004,3.0,0.83,0.83,0.83,300.0
1.0,2.9000000000000004,3.5,3.0,0.83,0.83,0.83,300.0
1.0,2.9000000000000004,3.6,3.0,0.77,0.77,0.77,300.0
1.0,2.9000000000000004,3.7,3.0,0.73,0.73,0.73,300.0
1.0,2.9000000000000004,3.8000000000000003,3.0,0.7,0.7,0.69,300.0
1.0,2.9000000000000004,3.9000000000000004,3.0,0.56,0.56,0.56,300.0
1.0,2.9000000000000004,4.0,3.0,0.66,0.66,0.66,300.0
1.0,2.9000000000000004,4.1000000000000005,3.0,0.71,0.71,0.71,300.0
1.0,2.9000000000000004,4.2,3.0,0.76,0.76,0.76,300.0
1.0,2.9000000000000004,4.3,3.0,0.8,0.8,0.8,300.0
1.0,2.9000000000000004,4.4,3.0,0.83,0.83,0.83,300.0
1.0,2.9000000000000004,4.5,3.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,4.6000000000000005,3.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,4.7,3.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,4.800000000000001,3.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,4.9,3.0,0.86,0.86,0.86,300.0
1.0,2.9000000000000004,5.0,3.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,5.1000000000000005,3.0,0.82,0.82,0.82,300.0
1.0,2.9000000000000004,5.2,3.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,5.300000000000001,3.0,0.22,0.47,0.3,300.0
1.0,2.9000000000000004,5.4,3.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,5.5,3.0,0.84,0.84,0.84,300.0
1.0,2.9000000000000004,5.6000000000000005,3.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,5.7,3.0,0.85,0.85,0.85,300.0
1.0,2.9000000000000004,5.800000000000001,3.0,0.86,0.86,0.86,300.0
